ID,CABELLO,OJOS,PIEL,CROMA_CAB,CROMA_OJOS,CROMA_PIEL,TEMP_OJOS,TEMP_PIEL,TEMP_CAB,VALOR_CAB,VALOR_OJOS,VALOR_PIEL,TEMP_TOTAL,VALOR_TOTAL,CROMA_TOTAL,PALETAS
2391,castaño oscuro,marron oscuro,amarillento,brillante,brillante,brillante,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2392,castaño oscuro,marron oscuro,moreno claro / dorado,suave,suave,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2393,castaño oscuro,marron oscuro,moreno claro / dorado,suave,suave,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2394,castaño oscuro,marron oscuro,moreno claro / dorado,suave,brillante,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2395,castaño oscuro,marron oscuro,moreno claro / dorado,suave,brillante,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2396,castaño oscuro,marron oscuro,moreno claro / dorado,brillante,suave,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2397,castaño oscuro,marron oscuro,moreno claro / dorado,brillante,suave,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2398,castaño oscuro,marron oscuro,moreno claro / dorado,brillante,brillante,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2399,castaño oscuro,marron oscuro,moreno claro / dorado,brillante,brillante,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2400,castaño oscuro,marron oscuro,moreno / marron claro,suave,suave,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2401,castaño oscuro,marron oscuro,moreno / marron claro,suave,suave,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2402,castaño oscuro,marron oscuro,moreno / marron claro,suave,brillante,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2403,castaño oscuro,marron oscuro,moreno / marron claro,suave,brillante,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2404,castaño oscuro,marron oscuro,moreno / marron claro,brillante,suave,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2405,castaño oscuro,marron oscuro,moreno / marron claro,brillante,suave,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2406,castaño oscuro,marron oscuro,moreno / marron claro,brillante,brillante,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2407,castaño oscuro,marron oscuro,moreno / marron claro,brillante,brillante,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2408,castaño oscuro,azul,melocoton,suave,suave,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2409,castaño oscuro,azul,melocoton,suave,suave,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2410,castaño oscuro,azul,melocoton,suave,brillante,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2411,castaño oscuro,azul,melocoton,suave,brillante,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2412,castaño oscuro,azul,melocoton,brillante,suave,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2413,castaño oscuro,azul,melocoton,brillante,suave,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2414,castaño oscuro,azul,melocoton,brillante,brillante,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2415,castaño oscuro,azul,melocoton,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2416,castaño oscuro,azul,blanco / palido,suave,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2417,castaño oscuro,azul,blanco / palido,suave,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2418,castaño oscuro,azul,blanco / palido,suave,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2419,castaño oscuro,azul,blanco / palido,suave,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2420,castaño oscuro,azul,blanco / palido,brillante,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2421,castaño oscuro,azul,blanco / palido,brillante,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2422,castaño oscuro,azul,blanco / palido,brillante,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2423,castaño oscuro,azul,blanco / palido,brillante,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2424,castaño oscuro,azul,rosada,suave,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2425,castaño oscuro,azul,rosada,suave,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2426,castaño oscuro,azul,rosada,suave,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2427,castaño oscuro,azul,rosada,suave,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2428,castaño oscuro,azul,rosada,brillante,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2429,castaño oscuro,azul,rosada,brillante,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2430,castaño oscuro,azul,rosada,brillante,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2431,castaño oscuro,azul,rosada,brillante,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2432,castaño oscuro,azul,negro,suave,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2433,castaño oscuro,azul,negro,suave,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2434,castaño oscuro,azul,negro,suave,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2435,castaño oscuro,azul,negro,suave,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2436,castaño oscuro,azul,negro,brillante,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2437,castaño oscuro,azul,negro,brillante,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2438,castaño oscuro,azul,negro,brillante,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2439,castaño oscuro,azul,negro,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2440,castaño oscuro,azul,amarillento,suave,suave,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2441,castaño oscuro,azul,amarillento,suave,suave,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2442,castaño oscuro,azul,amarillento,suave,brillante,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2443,castaño oscuro,azul,amarillento,suave,brillante,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2444,castaño oscuro,azul,amarillento,brillante,suave,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2445,castaño oscuro,azul,amarillento,brillante,suave,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2446,castaño oscuro,azul,amarillento,brillante,brillante,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2447,castaño oscuro,azul,amarillento,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2448,castaño oscuro,azul,moreno claro / dorado,suave,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2449,castaño oscuro,azul,moreno claro / dorado,suave,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2450,castaño oscuro,azul,moreno claro / dorado,suave,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2451,castaño oscuro,azul,moreno claro / dorado,suave,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2452,castaño oscuro,azul,moreno claro / dorado,brillante,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2453,castaño oscuro,azul,moreno claro / dorado,brillante,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2454,castaño oscuro,azul,moreno claro / dorado,brillante,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2455,castaño oscuro,azul,moreno claro / dorado,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2456,castaño oscuro,azul,moreno / marron claro,suave,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2457,castaño oscuro,azul,moreno / marron claro,suave,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2458,castaño oscuro,azul,moreno / marron claro,suave,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2459,castaño oscuro,azul,moreno / marron claro,suave,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2460,castaño oscuro,azul,moreno / marron claro,brillante,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2461,castaño oscuro,azul,moreno / marron claro,brillante,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2462,castaño oscuro,azul,moreno / marron claro,brillante,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2463,castaño oscuro,azul,moreno / marron claro,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2464,castaño oscuro,almendra,melocoton,suave,suave,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2465,castaño oscuro,almendra,melocoton,suave,suave,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2466,castaño oscuro,almendra,melocoton,suave,brillante,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2467,castaño oscuro,almendra,melocoton,suave,brillante,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2468,castaño oscuro,almendra,melocoton,brillante,suave,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2469,castaño oscuro,almendra,melocoton,brillante,suave,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2470,castaño oscuro,almendra,melocoton,brillante,brillante,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2471,castaño oscuro,almendra,melocoton,brillante,brillante,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2472,castaño oscuro,almendra,blanco / palido,suave,suave,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2473,castaño oscuro,almendra,blanco / palido,suave,suave,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2474,castaño oscuro,almendra,blanco / palido,suave,brillante,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2475,castaño oscuro,almendra,blanco / palido,suave,brillante,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2476,castaño oscuro,almendra,blanco / palido,brillante,suave,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2477,castaño oscuro,almendra,blanco / palido,brillante,suave,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2478,castaño oscuro,almendra,blanco / palido,brillante,brillante,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2479,castaño oscuro,almendra,blanco / palido,brillante,brillante,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2480,castaño oscuro,almendra,rosada,suave,suave,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2481,castaño oscuro,almendra,rosada,suave,suave,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2482,castaño oscuro,almendra,rosada,suave,brillante,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2483,castaño oscuro,almendra,rosada,suave,brillante,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2484,castaño oscuro,almendra,rosada,brillante,suave,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2485,castaño oscuro,almendra,rosada,brillante,suave,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2486,castaño oscuro,almendra,rosada,brillante,brillante,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2487,castaño oscuro,almendra,rosada,brillante,brillante,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2488,castaño oscuro,almendra,negro,suave,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2489,castaño oscuro,almendra,negro,suave,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2490,castaño oscuro,almendra,negro,suave,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2491,castaño oscuro,almendra,negro,suave,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2492,castaño oscuro,almendra,negro,brillante,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2493,castaño oscuro,almendra,negro,brillante,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2494,castaño oscuro,almendra,negro,brillante,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2495,castaño oscuro,almendra,negro,brillante,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2496,castaño oscuro,almendra,amarillento,suave,suave,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2497,castaño oscuro,almendra,amarillento,suave,suave,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2498,castaño oscuro,almendra,amarillento,suave,brillante,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2499,castaño oscuro,almendra,amarillento,suave,brillante,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2500,castaño oscuro,almendra,amarillento,brillante,suave,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2501,castaño oscuro,almendra,amarillento,brillante,suave,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2502,castaño oscuro,almendra,amarillento,brillante,brillante,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2503,castaño oscuro,almendra,amarillento,brillante,brillante,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2504,castaño oscuro,almendra,moreno claro / dorado,suave,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2505,castaño oscuro,almendra,moreno claro / dorado,suave,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2506,castaño oscuro,almendra,moreno claro / dorado,suave,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2507,castaño oscuro,almendra,moreno claro / dorado,suave,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2508,castaño oscuro,almendra,moreno claro / dorado,brillante,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2509,castaño oscuro,almendra,moreno claro / dorado,brillante,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2510,castaño oscuro,almendra,moreno claro / dorado,brillante,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2511,castaño oscuro,almendra,moreno claro / dorado,brillante,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2512,castaño oscuro,almendra,moreno / marron claro,suave,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2513,castaño oscuro,almendra,moreno / marron claro,suave,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2514,castaño oscuro,almendra,moreno / marron claro,suave,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2515,castaño oscuro,almendra,moreno / marron claro,suave,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2516,castaño oscuro,almendra,moreno / marron claro,brillante,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2517,castaño oscuro,almendra,moreno / marron claro,brillante,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2518,castaño oscuro,almendra,moreno / marron claro,brillante,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2519,castaño oscuro,almendra,moreno / marron claro,brillante,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2520,castaño oscuro,ambar,melocoton,suave,suave,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2521,castaño oscuro,ambar,melocoton,suave,suave,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2522,castaño oscuro,ambar,melocoton,suave,brillante,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2523,castaño oscuro,ambar,melocoton,suave,brillante,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2524,castaño oscuro,ambar,melocoton,brillante,suave,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2525,castaño oscuro,ambar,melocoton,brillante,suave,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2526,castaño oscuro,ambar,melocoton,brillante,brillante,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2527,castaño oscuro,ambar,melocoton,brillante,brillante,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2528,castaño oscuro,ambar,blanco / palido,suave,suave,suave,calido,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2529,castaño oscuro,ambar,blanco / palido,suave,suave,brillante,calido,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2530,castaño oscuro,ambar,blanco / palido,suave,brillante,suave,calido,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2531,castaño oscuro,ambar,blanco / palido,suave,brillante,brillante,calido,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2532,castaño oscuro,ambar,blanco / palido,brillante,suave,suave,calido,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2533,castaño oscuro,ambar,blanco / palido,brillante,suave,brillante,calido,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2534,castaño oscuro,ambar,blanco / palido,brillante,brillante,suave,calido,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2535,castaño oscuro,ambar,blanco / palido,brillante,brillante,brillante,calido,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2536,castaño oscuro,ambar,rosada,suave,suave,suave,calido,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2537,castaño oscuro,ambar,rosada,suave,suave,brillante,calido,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2538,castaño oscuro,ambar,rosada,suave,brillante,suave,calido,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2539,castaño oscuro,ambar,rosada,suave,brillante,brillante,calido,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2540,castaño oscuro,ambar,rosada,brillante,suave,suave,calido,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2541,castaño oscuro,ambar,rosada,brillante,suave,brillante,calido,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2542,castaño oscuro,ambar,rosada,brillante,brillante,suave,calido,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2543,castaño oscuro,ambar,rosada,brillante,brillante,brillante,calido,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2544,castaño oscuro,ambar,negro,suave,suave,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2545,castaño oscuro,ambar,negro,suave,suave,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2546,castaño oscuro,ambar,negro,suave,brillante,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2547,castaño oscuro,ambar,negro,suave,brillante,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2548,castaño oscuro,ambar,negro,brillante,suave,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2549,castaño oscuro,ambar,negro,brillante,suave,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2550,castaño oscuro,ambar,negro,brillante,brillante,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2551,castaño oscuro,ambar,negro,brillante,brillante,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2552,castaño oscuro,ambar,amarillento,suave,suave,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2553,castaño oscuro,ambar,amarillento,suave,suave,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2554,castaño oscuro,ambar,amarillento,suave,brillante,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2555,castaño oscuro,ambar,amarillento,suave,brillante,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2556,castaño oscuro,ambar,amarillento,brillante,suave,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2557,castaño oscuro,ambar,amarillento,brillante,suave,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2558,castaño oscuro,ambar,amarillento,brillante,brillante,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2559,castaño oscuro,ambar,amarillento,brillante,brillante,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2560,castaño oscuro,ambar,moreno claro / dorado,suave,suave,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2561,castaño oscuro,ambar,moreno claro / dorado,suave,suave,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2562,castaño oscuro,ambar,moreno claro / dorado,suave,brillante,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2563,castaño oscuro,ambar,moreno claro / dorado,suave,brillante,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2564,castaño oscuro,ambar,moreno claro / dorado,brillante,suave,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2565,castaño oscuro,ambar,moreno claro / dorado,brillante,suave,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2566,castaño oscuro,ambar,moreno claro / dorado,brillante,brillante,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2567,castaño oscuro,ambar,moreno claro / dorado,brillante,brillante,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2568,castaño oscuro,ambar,moreno / marron claro,suave,suave,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2569,castaño oscuro,ambar,moreno / marron claro,suave,suave,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2570,castaño oscuro,ambar,moreno / marron claro,suave,brillante,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2571,castaño oscuro,ambar,moreno / marron claro,suave,brillante,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2572,castaño oscuro,ambar,moreno / marron claro,brillante,suave,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,suave,VERANO
2573,castaño oscuro,ambar,moreno / marron claro,brillante,suave,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2574,castaño oscuro,ambar,moreno / marron claro,brillante,brillante,suave,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2575,castaño oscuro,ambar,moreno / marron claro,brillante,brillante,brillante,calido,calido,frio,oscuro,claro,oscuro,calido,oscuro,brillante,PRIMAVERA
2576,castaño oscuro,verde,melocoton,suave,suave,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2577,castaño oscuro,verde,melocoton,suave,suave,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2578,castaño oscuro,verde,melocoton,suave,brillante,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2579,castaño oscuro,verde,melocoton,suave,brillante,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2580,castaño oscuro,verde,melocoton,brillante,suave,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,suave,PRIMAVERA
2581,castaño oscuro,verde,melocoton,brillante,suave,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2582,castaño oscuro,verde,melocoton,brillante,brillante,suave,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
2583,castaño oscuro,verde,melocoton,brillante,brillante,brillante,calido,calido,frio,oscuro,claro,claro,calido,claro,brillante,PRIMAVERA
