ID,CABELLO,OJOS,PIEL,CROMA_CAB,CROMA_OJOS,CROMA_PIEL,TEMP_OJOS,TEMP_PIEL,TEMP_CAB,VALOR_CAB,VALOR_OJOS,VALOR_PIEL,TEMP_TOTAL,VALOR_TOTAL,CROMA_TOTAL,PALETAS
2245,castaño oscuro,gris,melocotón,brillante,suave,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2246,castaño oscuro,gris,melocotón,brillante,brillante,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2247,castaño oscuro,gris,melocotón,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2248,castaño oscuro,gris,blanco / pálido ,suave,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2249,castaño oscuro,gris,blanco / pálido ,suave,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2250,castaño oscuro,gris,blanco / pálido ,suave,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2251,castaño oscuro,gris,blanco / pálido ,suave,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2252,castaño oscuro,gris,blanco / pálido ,brillante,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2253,castaño oscuro,gris,blanco / pálido ,brillante,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2254,castaño oscuro,gris,blanco / pálido ,brillante,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2255,castaño oscuro,gris,blanco / pálido ,brillante,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2256,castaño oscuro,gris,rosada,suave,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2257,castaño oscuro,gris,rosada,suave,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2258,castaño oscuro,gris,rosada,suave,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2259,castaño oscuro,gris,rosada,suave,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2260,castaño oscuro,gris,rosada,brillante,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2261,castaño oscuro,gris,rosada,brillante,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2262,castaño oscuro,gris,rosada,brillante,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2263,castaño oscuro,gris,rosada,brillante,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2264,castaño oscuro,gris,negro,suave,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2265,castaño oscuro,gris,negro,suave,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2266,castaño oscuro,gris,negro,suave,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2267,castaño oscuro,gris,negro,suave,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2268,castaño oscuro,gris,negro,brillante,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2269,castaño oscuro,gris,negro,brillante,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2270,castaño oscuro,gris,negro,brillante,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2271,castaño oscuro,gris,negro,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2272,castaño oscuro,gris,amarillento,suave,suave,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2273,castaño oscuro,gris,amarillento,suave,suave,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2274,castaño oscuro,gris,amarillento,suave,brillante,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2275,castaño oscuro,gris,amarillento,suave,brillante,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2276,castaño oscuro,gris,amarillento,brillante,suave,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2277,castaño oscuro,gris,amarillento,brillante,suave,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2278,castaño oscuro,gris,amarillento,brillante,brillante,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2279,castaño oscuro,gris,amarillento,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2280,castaño oscuro,gris,moreno claro / dorado,suave,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2281,castaño oscuro,gris,moreno claro / dorado,suave,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2282,castaño oscuro,gris,moreno claro / dorado,suave,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2283,castaño oscuro,gris,moreno claro / dorado,suave,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2284,castaño oscuro,gris,moreno claro / dorado,brillante,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2285,castaño oscuro,gris,moreno claro / dorado,brillante,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2286,castaño oscuro,gris,moreno claro / dorado,brillante,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2287,castaño oscuro,gris,moreno claro / dorado,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2288,castaño oscuro,gris,moreno / marrón claro,suave,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2289,castaño oscuro,gris,moreno / marrón claro,suave,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2290,castaño oscuro,gris,moreno / marrón claro,suave,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2291,castaño oscuro,gris,moreno / marrón claro,suave,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2292,castaño oscuro,gris,moreno / marrón claro,brillante,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2293,castaño oscuro,gris,moreno / marrón claro,brillante,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2294,castaño oscuro,gris,moreno / marrón claro,brillante,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2295,castaño oscuro,gris,moreno / marrón claro,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
2296,castaño oscuro,negro,melocotón,suave,suave,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2297,castaño oscuro,negro,melocotón,suave,suave,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2298,castaño oscuro,negro,melocotón,suave,brillante,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2299,castaño oscuro,negro,melocotón,suave,brillante,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2300,castaño oscuro,negro,melocotón,brillante,suave,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2301,castaño oscuro,negro,melocotón,brillante,suave,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2302,castaño oscuro,negro,melocotón,brillante,brillante,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2303,castaño oscuro,negro,melocotón,brillante,brillante,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2304,castaño oscuro,negro,blanco / pálido ,suave,suave,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2305,castaño oscuro,negro,blanco / pálido ,suave,suave,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2306,castaño oscuro,negro,blanco / pálido ,suave,brillante,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2307,castaño oscuro,negro,blanco / pálido ,suave,brillante,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2308,castaño oscuro,negro,blanco / pálido ,brillante,suave,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2309,castaño oscuro,negro,blanco / pálido ,brillante,suave,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2310,castaño oscuro,negro,blanco / pálido ,brillante,brillante,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2311,castaño oscuro,negro,blanco / pálido ,brillante,brillante,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2312,castaño oscuro,negro,rosada,suave,suave,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2313,castaño oscuro,negro,rosada,suave,suave,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2314,castaño oscuro,negro,rosada,suave,brillante,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2315,castaño oscuro,negro,rosada,suave,brillante,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2316,castaño oscuro,negro,rosada,brillante,suave,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2317,castaño oscuro,negro,rosada,brillante,suave,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2318,castaño oscuro,negro,rosada,brillante,brillante,suave,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2319,castaño oscuro,negro,rosada,brillante,brillante,brillante,calido,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2320,castaño oscuro,negro,negro,suave,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2321,castaño oscuro,negro,negro,suave,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2322,castaño oscuro,negro,negro,suave,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2323,castaño oscuro,negro,negro,suave,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2324,castaño oscuro,negro,negro,brillante,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2325,castaño oscuro,negro,negro,brillante,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2326,castaño oscuro,negro,negro,brillante,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2327,castaño oscuro,negro,negro,brillante,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2328,castaño oscuro,negro,amarillento,suave,suave,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2329,castaño oscuro,negro,amarillento,suave,suave,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2330,castaño oscuro,negro,amarillento,suave,brillante,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2331,castaño oscuro,negro,amarillento,suave,brillante,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2332,castaño oscuro,negro,amarillento,brillante,suave,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,suave,VERANO
2333,castaño oscuro,negro,amarillento,brillante,suave,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2334,castaño oscuro,negro,amarillento,brillante,brillante,suave,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2335,castaño oscuro,negro,amarillento,brillante,brillante,brillante,calido,calido,frio,oscuro,oscuro,claro,calido,oscuro,brillante,PRIMAVERA
2336,castaño oscuro,negro,moreno claro / dorado,suave,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2337,castaño oscuro,negro,moreno claro / dorado,suave,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2338,castaño oscuro,negro,moreno claro / dorado,suave,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2339,castaño oscuro,negro,moreno claro / dorado,suave,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2340,castaño oscuro,negro,moreno claro / dorado,brillante,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2341,castaño oscuro,negro,moreno claro / dorado,brillante,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2342,castaño oscuro,negro,moreno claro / dorado,brillante,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2343,castaño oscuro,negro,moreno claro / dorado,brillante,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2344,castaño oscuro,negro,moreno / marrón claro,suave,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2345,castaño oscuro,negro,moreno / marrón claro,suave,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2346,castaño oscuro,negro,moreno / marrón claro,suave,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2347,castaño oscuro,negro,moreno / marrón claro,suave,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2348,castaño oscuro,negro,moreno / marrón claro,brillante,suave,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,suave,VERANO
2349,castaño oscuro,negro,moreno / marrón claro,brillante,suave,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2350,castaño oscuro,negro,moreno / marrón claro,brillante,brillante,suave,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2351,castaño oscuro,negro,moreno / marrón claro,brillante,brillante,brillante,calido,calido,frio,oscuro,oscuro,oscuro,calido,oscuro,brillante,PRIMAVERA
2352,castaño oscuro,marrón oscuro,melocotón,suave,suave,suave,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2353,castaño oscuro,marrón oscuro,melocotón,suave,suave,brillante,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2354,castaño oscuro,marrón oscuro,melocotón,suave,brillante,suave,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2355,castaño oscuro,marrón oscuro,melocotón,suave,brillante,brillante,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2356,castaño oscuro,marrón oscuro,melocotón,brillante,suave,suave,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2357,castaño oscuro,marrón oscuro,melocotón,brillante,suave,brillante,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2358,castaño oscuro,marrón oscuro,melocotón,brillante,brillante,suave,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2359,castaño oscuro,marrón oscuro,melocotón,brillante,brillante,brillante,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2360,castaño oscuro,marrón oscuro,blanco / pálido ,suave,suave,suave,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2361,castaño oscuro,marrón oscuro,blanco / pálido ,suave,suave,brillante,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2362,castaño oscuro,marrón oscuro,blanco / pálido ,suave,brillante,suave,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2363,castaño oscuro,marrón oscuro,blanco / pálido ,suave,brillante,brillante,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2364,castaño oscuro,marrón oscuro,blanco / pálido ,brillante,suave,suave,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2365,castaño oscuro,marrón oscuro,blanco / pálido ,brillante,suave,brillante,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2366,castaño oscuro,marrón oscuro,blanco / pálido ,brillante,brillante,suave,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2367,castaño oscuro,marrón oscuro,blanco / pálido ,brillante,brillante,brillante,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2368,castaño oscuro,marrón oscuro,rosada,suave,suave,suave,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2369,castaño oscuro,marrón oscuro,rosada,suave,suave,brillante,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2370,castaño oscuro,marrón oscuro,rosada,suave,brillante,suave,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2371,castaño oscuro,marrón oscuro,rosada,suave,brillante,brillante,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2372,castaño oscuro,marrón oscuro,rosada,brillante,suave,suave,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2373,castaño oscuro,marrón oscuro,rosada,brillante,suave,brillante,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2374,castaño oscuro,marrón oscuro,rosada,brillante,brillante,suave,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2375,castaño oscuro,marrón oscuro,rosada,brillante,brillante,brillante,frio,frio,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2376,castaño oscuro,marrón oscuro,negro,suave,suave,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2377,castaño oscuro,marrón oscuro,negro,suave,suave,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2378,castaño oscuro,marrón oscuro,negro,suave,brillante,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2379,castaño oscuro,marrón oscuro,negro,suave,brillante,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2380,castaño oscuro,marrón oscuro,negro,brillante,suave,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2381,castaño oscuro,marrón oscuro,negro,brillante,suave,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2382,castaño oscuro,marrón oscuro,negro,brillante,brillante,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2383,castaño oscuro,marrón oscuro,negro,brillante,brillante,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2384,castaño oscuro,marrón oscuro,amarillento,suave,suave,suave,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2385,castaño oscuro,marrón oscuro,amarillento,suave,suave,brillante,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2386,castaño oscuro,marrón oscuro,amarillento,suave,brillante,suave,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2387,castaño oscuro,marrón oscuro,amarillento,suave,brillante,brillante,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2388,castaño oscuro,marrón oscuro,amarillento,brillante,suave,suave,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,suave,OTOÑO
2389,castaño oscuro,marrón oscuro,amarillento,brillante,suave,brillante,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2390,castaño oscuro,marrón oscuro,amarillento,brillante,brillante,suave,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2391,castaño oscuro,marrón oscuro,amarillento,brillante,brillante,brillante,frio,calido,frio,oscuro,oscuro,claro,frio,oscuro,brillante,INVIERNO
2392,castaño oscuro,marrón oscuro,moreno claro / dorado,suave,suave,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2393,castaño oscuro,marrón oscuro,moreno claro / dorado,suave,suave,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2394,castaño oscuro,marrón oscuro,moreno claro / dorado,suave,brillante,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2395,castaño oscuro,marrón oscuro,moreno claro / dorado,suave,brillante,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2396,castaño oscuro,marrón oscuro,moreno claro / dorado,brillante,suave,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2397,castaño oscuro,marrón oscuro,moreno claro / dorado,brillante,suave,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2398,castaño oscuro,marrón oscuro,moreno claro / dorado,brillante,brillante,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2399,castaño oscuro,marrón oscuro,moreno claro / dorado,brillante,brillante,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2400,castaño oscuro,marrón oscuro,moreno / marrón claro,suave,suave,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2401,castaño oscuro,marrón oscuro,moreno / marrón claro,suave,suave,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2402,castaño oscuro,marrón oscuro,moreno / marrón claro,suave,brillante,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2403,castaño oscuro,marrón oscuro,moreno / marrón claro,suave,brillante,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2404,castaño oscuro,marrón oscuro,moreno / marrón claro,brillante,suave,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,suave,OTOÑO
2405,castaño oscuro,marrón oscuro,moreno / marrón claro,brillante,suave,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2406,castaño oscuro,marrón oscuro,moreno / marrón claro,brillante,brillante,suave,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2407,castaño oscuro,marrón oscuro,moreno / marrón claro,brillante,brillante,brillante,frio,calido,frio,oscuro,oscuro,oscuro,frio,oscuro,brillante,INVIERNO
2408,castaño oscuro,azul,melocotón,suave,suave,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2409,castaño oscuro,azul,melocotón,suave,suave,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2410,castaño oscuro,azul,melocotón,suave,brillante,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2411,castaño oscuro,azul,melocotón,suave,brillante,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2412,castaño oscuro,azul,melocotón,brillante,suave,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2413,castaño oscuro,azul,melocotón,brillante,suave,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2414,castaño oscuro,azul,melocotón,brillante,brillante,suave,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2415,castaño oscuro,azul,melocotón,brillante,brillante,brillante,frio,calido,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2416,castaño oscuro,azul,blanco / pálido ,suave,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2417,castaño oscuro,azul,blanco / pálido ,suave,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2418,castaño oscuro,azul,blanco / pálido ,suave,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2419,castaño oscuro,azul,blanco / pálido ,suave,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2420,castaño oscuro,azul,blanco / pálido ,brillante,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2421,castaño oscuro,azul,blanco / pálido ,brillante,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2422,castaño oscuro,azul,blanco / pálido ,brillante,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2423,castaño oscuro,azul,blanco / pálido ,brillante,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2424,castaño oscuro,azul,rosada,suave,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2425,castaño oscuro,azul,rosada,suave,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2426,castaño oscuro,azul,rosada,suave,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2427,castaño oscuro,azul,rosada,suave,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2428,castaño oscuro,azul,rosada,brillante,suave,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,suave,OTOÑO
2429,castaño oscuro,azul,rosada,brillante,suave,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2430,castaño oscuro,azul,rosada,brillante,brillante,suave,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2431,castaño oscuro,azul,rosada,brillante,brillante,brillante,frio,frio,frio,oscuro,claro,claro,frio,claro,brillante,OTOÑO
2432,castaño oscuro,azul,negro,suave,suave,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2433,castaño oscuro,azul,negro,suave,suave,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2434,castaño oscuro,azul,negro,suave,brillante,suave,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,suave,OTOÑO
2435,castaño oscuro,azul,negro,suave,brillante,brillante,frio,calido,frio,oscuro,claro,oscuro,frio,oscuro,brillante,INVIERNO
